玩樂無窮PLAY-HARDER Party Room,https://reubird.hk/party-room/play-harder-party-room/play-harder-party-room-2821,"​包場價格包場人數8-20人
平日優惠（星期一至四）10：00AM - 8：00PM每位 ＄118元／三小時 ​8：00PM - 12：00AM每位 ＄138元／三小時 12：00AM - 10：00AM​​每位＄45 ／ 一小時 **最低消費3小時／8個成人**---------------------------------------------------------------------------------------------假日優惠（星期五、六、日及公眾假期)10：00AM - 8：00PM每位 ＄138元／三小時 8：00PM - 12：00AM每位 ＄158元／三小時 12：00AM - 10：00AM​​每位＄50／一小時**最低消費3小時／10個成人**​價格已包每人兩包紙包飲品，客人可加每人＄10轉無限暢飲
 
***為提供良好嘅租場體驗，客人係ᴘʟᴀʏ ʜᴀʀᴅᴇʀ第一次租場，將會有1-2位同事睇場☺️但是，客人亦可於租場時提出不需要睇場同事的幫忙，並支付$1000按金😉職員收場檢查後，確認沒有問題，便會即時退回$1000按金😊•任何不便之處，還望見諒🙇🏻‍♂️🙇🏻‍♀️​",新界元朗安樂路109號－111號 安樂工業大廈, 場地面積: 1550 (平方尺) ,"
 場地最高可容納人數: 25人 "
FreeMaker Party Room - 觀塘,https://reubird.hk/party-room/freemaker-party-room-kwun-tong/freemaker-party-room-kwun-tong-6410,"星期一至四：

09:00 - 18:00：每位$90 / 首3小時，其後每位$25 / 小時
18:00 - 23:00：每位$100 / 首3小時，其後每位$30 / 小時
23:00 - 09:00：每位$180 / 整個時段

學生優惠（需半數出示學生證）：

24人或以下：$2500 / 5小時
25人或以上：$3000 / 5小時

備註：

星期五至日、公眾假期及公眾假期前夕收費另加10%
0-2歲免費；3-11歲半價
半數出示學生證，全單9折
",觀塘 成業街 成業工業大廈, 場地面積: 1000 (平方尺) ,"
 場地最高可容納人數: 40人 "
Miniparty Royal,https://reubird.hk/party-room/miniparty-royal/miniparty-royal-6356,"收費按房間計算，不按人數計。
",觀塘偉業街146號美嘉工業大廈, 場地面積: 350 (平方尺) ,"
 場地最高可容納人數: 10人 "
圍威喂 Party,https://reubird.hk/party-room/right-x3-party/IQ30c3gxZ-right-x3-party,"星期一至星期四 

10:00 - 18:00：每人$98 / 4小時


18:00 - 00:00：每人$138 / 3小時每人$158 / 4小時
通宵時段須在 ReUbird 網上查詢後額外報價

星期五至星期日&公眾假期及前夕

10:00 - 00:00：每人$158 / 3小時每人$178 / 4小時
通宵時段須在 ReUbird 網上查詢後額外報價

 
小童收費

0 -  2歲嘅BB一律免費
3 - 10歲嘅小朋友半價
11歲以上全價
",鴻圖道12號精棉工業大廈 , 場地面積: 2300 (平方尺) ,"
 場地最高可容納人數: 60人 "
Fanling Hideout,https://reubird.hk/party-room/fanling-hideout-ss-fl/gS-fanling-hideout-ss-fl,"
所有時段包場$100 / 小時
",粉嶺粉嶺樓1號K, 場地面積: 700 (平方尺) ,"
 場地最高可容納人數: 20人 "
8090 Premium Party Room,https://reubird.hk/party-room/8090-premium-partyroom/IQ3nie9CBp-8090-premium-partyroom," 派對租用：

每位$158 / 4小時
包括獨享場內所有設施、飲品任飲（多款汽水及包裝飲品)）、提供杯及餐具

 寵物派對：

每位$198 / 4小時
包括一位成人及寵物、飲品任飲（多款汽水及包裝飲品） 、提供杯及餐具
包括獨享場內所有設施、飲品任飲（多款汽水及包裝飲品）、提供杯及餐具
",觀塘觀塘道448-458號官塘工業中心3期, 場地面積: 1000 (平方尺) ,"
 場地最高可容納人數: 40人 "
Chill Grill BBQ Party Room：一邊BBQ，一邊Party！,https://reubird.hk/party-room/chill-grill-bbq-party-room/go-chill-grill-bbq,"星期一至四

每位$148 / 4小時

星期五至日、公眾假期及公眾假期前夕

每位$178 / 4小時
",荃灣沙咀道榮豐工業大廈, 場地面積: 3000 (平方尺) ,"
 場地最高可容納人數: 60人 "
La Casa Partyroom,https://reubird.hk/party-room/la-casa/ZM-la-casa,"🌱齊心抗疫價 🌱
星期一至日：每個鐘每人都只係$3️⃣8️⃣炸‼️
⚠️：請注意以上優惠只適用於4人或以上，而最低消費為4小時起。
 
🌱 全港中小學生優惠 🌱
星期一至五 12:00 - 18:00 🕑：每人$1️⃣2️⃣0️⃣/ 6小時
（不包括公眾假期及 必須出示學生證 👧🏻👦🏻）
⚠️：請注意以上優惠只適用於4人或以上
 
🌱 貓頭鷹🦉優惠 🌱
星期一至日（0000-0800）：每人只需要$1️⃣8️⃣0️⃣就可以齊齊happy齊齊玩通頂‼️
⚠️：請注意以上優惠只適用於4人或以上
 
附加收費💰💰💰

臨時加鐘：每位 $38/hr
任飲無酒精飲品： 每位 $10  （全場Follow IG即free 野飲!!!）
生日HAPPY BIRTHDAY氣球裝飾： $30 （已包佈置）
請保持場地及設施清潔。如有弄污，將會收取港幣500元正。
場內嚴禁吸煙。一經發現，需收取 港幣1000元正。

 ",長沙灣永康街55號金百盛中心, 場地面積: 834 (平方尺) ,"
 場地最高可容納人數: 30人 "
Winterthur Party,https://reubird.hk/party-room/winter-thur-party-room/winter-thur-party-room-3085,"1 - 3人收費
星期一至四：

08:00 - 13:00：每位$30 / 小時（最低消費為３小時）
13:00 - 22:00：每位$40 / 小時（最低消費為３小時）
22:00 - 08:00：每位$173 / 7小時；每位$203 / 整個時段

星期五至日、公眾假期及公眾假期前夕：

08:00 - 13:00：每位$35 / 小時（最低消費為３小時）
13:00 - 22:00：每位$45 /小時（最低消費為３小時）
22:00 - 08:00：每位$183 / 7小時；每位$218 / 整個時段

4人或以上收費
星期一至四：

08:00 - 13:00：每位$20 / 小時（最低消費為３小時）
13:00 - 22:00：每位$25 / 小時（最低消費為３小時）
22:00 - 08:00：每位$138/任選7小時；每位$168 / 整個時段

星期五至日、公眾假期及公眾假期前夕：

08:00 - 13:00：每位$25 / 小時（最低消費為３小時）
13:00 - 22:00：每位$30 / 小時（最低消費為３小時）
22:00 - 08:00：每位$148 / 7小時；每位$178 / 整個時段
",旺角煙廠街9號興發商業大廈, 場地面積: 192 (平方尺) ,"
 場地最高可容納人數: 8人 "
Ins Funparty,https://reubird.hk/party-room/ins-funparty/ins-funparty-3769,"星期一至四
$ 100/3小時
$120/4小時
$ 140/5小時
$ 160/6小時
 
星期五至日、公眾假期及公眾假期前夕
$ 110/3小時
$ 130/4小時
$ 150/5小時
$ 170/6小時
以上價錢以每位人頭計
 
過夜優惠（00：00〜11：00 每8小時）
每位 $160
包飲品任飲🥤🥤🥤",旺角商業中心, 場地面積: 350 (平方尺) ,"
 場地最高可容納人數: 16人 "
Miranda. M Party House,https://reubird.hk/party-room/miranda-m-party-house/go_miranda-m-party-house,,,,
Is_But partyroom,https://reubird.hk/party-room/m/m-3510,"星期一至四5點前 （公眾假期除外）6位起3小時 - $88/位4小時 - $108位5小時 - $128/位6小時 -  $148/位
*加鐘每小時加$20/位
星期一至四5點後 （公眾假期除外）8位起3小時 - $108/位4小時 - $138/位5小時 - $168/位
*加鐘每小時加$30/位
 
星期五至六、公眾假期及公眾假期前夕  8位起3小時 - $138/位4小時 - $168/位5小時 - $198/位
*加鐘每小時加$30/位
貓頭鷹時段  8位起星期日至四 $138/位星期五至六 $188/位23:30pm-07:00am[自選5小時]
*壽星1人免費 (需要提前通知)* 學生85折* 20人以上再9折*以上優惠可同時使用",荃灣橫龍街興盛工業大廈4樓Q室, 場地面積: 2400 (平方尺) ,"
 場地最高可容納人數: 50人 "
Miniparty Major,https://reubird.hk/party-room/mini-party-major/gQ6AudXyT-mini-party-major,,觀塘偉業街146號美嘉工業大廈, 場地面積: 350 (平方尺) ,"
 場地最高可容納人數: 10人 "
AMPM Party Room,https://reubird.hk/party-room/ampm-partyroom/ampm-partyroom-2253,"星期一至四

00:00 - 12:00：每位$20 / 小時
12:00 - 18:00：每位$30 / 小時
18:00 - 00:00：每位$35 / 小時
00:00 - 08:00：每位$140 / 8小時
最低消費4小時及10人同行
飲品每位加$10任飲

星期五至日、公眾假期及公眾假期前夕

00:00 - 12:00：每位$25 /小時
12:00 - 18:00：每位$35 /小時
18:00 - 00:00：每位$38 /小時
00:00 - 08:00：每位$180 / 8小時
最低消費4小時及15人同行
飲品每位加$10任飲
",觀塘成業街19-21號成業工業大廈1樓10室, 場地面積: 954 (平方尺) ,"
 場地最高可容納人數: 30人 "
Union Station Party Room,https://reubird.hk/party-room/union-station/GX53gg6cZ-union-station,"星期一至四

任何時段 4小時︰每位$140
任何時段 6小時︰每位$170 
若下午5點前交場，可訂3小時︰每位$105
最低消費人數為8位

星期五至日、公眾假期及公眾假期前夕

任何時段 4小時︰每位$170
任何時段 6小時︰每位$200
最低消費人數為10位（可商議）

 
*可透過ReUbird查詢更長時段，價錢可再商議*",九龍長沙灣青山道489-491號香港工業中心C座九樓11室, 場地面積: 1600 (平方尺) ,"
 場地最高可容納人數: 50人 "
小房舍 Little Rooms STUDIO - The Industrialist 主題房,https://reubird.hk/party-room/little-room-the-industrialist/gc_little-room-the-industrialist," 
📌星期一至四13:00-23:00 每位 $40/hr
📌星期五及公眾假期前夕13:00-18:00 每位 $40/hr18:00-00:00 每位 $50/hr
📌星期六、星期日及公眾假期每小時 每位 $55/hr
🔻🔻🔻每間房最多容納二人🔻🔻🔻✅ 最少兩小時兩位起✅ 以上價錢已包括飲品每人一款及即影即有相片一張✅ 房間以先訂先得為準✅ 完場前15分鐘請盡量清潔及還原房間; 如超時10分鐘則以加鐘一小時計算",銅鑼灣渣甸街43A-45號人人大廈1樓, 場地面積: 110 (平方尺) ,"
 場地最高可容納人數: 4人 "
Imini -灣仔1700尺Party Room + 户外 BBQ（雨天亦可）,https://reubird.hk/party-room/imini-party/j2-imini-party,"7月優惠
平日（星期一至四）6pm前離場低至$100/4小時 星期五6pm後、假日及假期前夕 $130/4小時（加鐘每小時$35 最低消費$350）
由現在起至7月底人數BBQ套餐 開爐費減$200*** 另設有全包4小時BBQ 套餐供選擇
 
8月優惠
20人或以上正價人頭費9折優惠 （不適用於6 點前時段）
*📌📌舊客繼續9折優惠（適用於20人以下）
 
平日星期一至四6pm前最低消費$800
星期一至四6pm後、星期五、假期及假期前夕6pm後最低消費$1000
 
 ",灣仔譚臣道114號廣亞大廈10字樓, 場地面積: 1700 (平方尺) ,"
 場地最高可容納人數: 50人 "
Unicorn partyroom (荃灣分店）,https://reubird.hk/party-room/tsuenwan-unicorn/ZM-tsuenwan-unicorn,"非貓頭鷹時段 
星期一至五17:00前：

每位$88 / 3小時
每位$108 / 4小時
每位$128 / 5小時
每位$148 / 6小時
最低消費6位

星期一至四17:00後：

每位$108 / 3小時
每位$138 / 4小時
每位$168 / 5小時
最低消費6位

星期五17:00後、星期六日、公眾假期及公眾假期前夕：

每位$138 / 3小時
每位$168 / 4小時
每位$198 / 5小時
最低消費8位

貓頭鷹時段
星期日至四：

00:00 - 07:00：每位$138 / 5小時

星期五至六、公眾假期及公眾假期前夕：

00:00 - 07:00：每位$188 / 5小時

其他優惠

生日1位免費
",荃灣柴灣角街銓通工業大廈, 場地面積: 1600 (平方尺) ,"
 場地最高可容納人數: 55人 "
Party Huh - Party Room & Studio,https://reubird.hk/party-room/party-huh/K2-party-huh,"星期一至五

09:00 - 18:00：每位$80 / 3小時
不設學生優惠

星期一至四

18:00 - 00:00：每位$99 / 3小時
00:00 - 06:00：每位$208 / 6小時
不設學生優惠

星期五

18:00 - 00:00：每位$148 / 3小時
00:00 - 06:00：每位$208 / 6小時

星期六日、公眾假期及公眾假期前夕

09:00 - 00:00：每位$148 / 3小時
00:00 - 06:00：每位$208 / 6小時

其他：

所有時段最低消費為10位成人
65歲以上長者半價
持有效學生證者可減$20人頭費
最多可容納50人


 
",觀塘駿業里8號世貿大樓6樓603室, 場地面積: 1500 (平方尺) ,"
 場地最高可容納人數: 50人 "
圍威喂 Party — 睡夢世界,https://reubird.hk/party-room/right-right-right-party-dream-world/right-right-right-party-dream-world-2371,"星期一至星期四 

10:00 - 18:00：每人$98 / 4小時


18:00 - 00:00：每人$138 / 3小時每人$158 / 4小時
通宵時段須在 RreUbid 網上查詢後額外報價

星期五至星期日&公眾假期及前夕

10:00 - 00:00：每人$158 / 3小時每人$178 / 4小時
通宵時段須在 ReUbird 網上查詢後額外報價

 
小童收費

0 -  2歲嘅BB一律免費
3 - 10歲嘅小朋友半價
11歲以上全價
",鴻圖道12號精棉工業大廈 , 場地面積: 300 (平方尺) ,"
 場地最高可容納人數: 50人 "
La Fiesta Party,https://reubird.hk/party-room/la-fiesta-party-room/la-fiesta-party-room-2266,"二至三人價錢
星期一至四

每位 $140 / 3小時
每位 $160 / 4小時
每位 $180 / 5小時
加鐘：每位$25 / 小時

星期五至日及公眾假期

每位 $150 / 3小時
每位 $170 / 4小時
每位 $190 / 5小時
加鐘：每位$25 / 小時

四人起價錢
星期一至四

每位 $100 / 3小時
每位 $120 / 4小時
每位 $140 / 5小時
加鐘：每位$20 / 小時

星期五至日、公眾假期、公眾假期前夕

每位 $120 / 3小時
每位 $140 / 4小時
每位 $160 / 5小時
加鐘：每位$30 / 小時
",好景商業中心, 場地面積: 250 (平方尺) ,"
 場地最高可容納人數: 16人 "
Think Big Party Room,https://reubird.hk/party-room/think-big-party-room/think-big-party-room-6471,,觀塘 興業街16-18號 美興工業大廈 B座 4樓, 場地面積: 2700 (平方尺) ,"
 場地最高可容納人數: 50人 "
Daily Party Room,https://reubird.hk/party-room/daily-party-room/daily-party-room-6505,"星期一至四

00:00 - 18:00：每位$20 / 小時
18:00 - 00:00：每位$30 / 小時
00:00 - 09:00：每位$20 / 小時；每位$120 / 9小時
*加鐘依時段價錢收費

星期五至日、公眾假期及公眾假期前夕

09:00 - 18:00：每位$30 / 小時
18:00 - 00:00：每位$35 / 小時
00:00 - 09:00：每位$30 / 小時；每位$140 / 9小時
*加鐘依時段價錢收費


 ",旺角百寶利商業中心, 場地面積: 300 (平方尺) ,"
 場地最高可容納人數: 14人 "
Party Fun Galaxy 銀河房,https://reubird.hk/party-room/partyfun-galaxy/ny-partyfun-galaxy,"星期一至四：

10:00 - 18:00：每位 $11 / 4小時
19:00 - 00:00：每位 $118 / 4小時
00:00 - 06:00：每位 $145 / 4小時
最低消費 4 位

星期五至日、公眾假期及公眾假期前夕：

10:00 - 18:00：每位 $118 / 4小時
19:00 - 00:00：每位 $128 / 4小時
00:00 - 06:00：每位 $150 / 4小時
最低消費 4 位

 
*生日優惠10位免費送1位
*特別時段包場另議",九龍 旺角 登打士街43D號 達利商業大廈 4/F A室, 場地面積: 450 (平方尺) ,"
 場地最高可容納人數: 25人 "
Hula hoops 呼拉圈 Partyroom,https://reubird.hk/party-room/hula-hoops-party-room-partyroom/GG3i6eBrT-hula-hoops-party-room-partyroom,"1. 非貓頭鷹時段：23:30前
 
星期一至五18:00前：

每位$138 / 4小時
加鐘每位$30 / 小時
凡出示學生證可享每位$99 / 4小時優惠
最低消費4位
額外清潔費$200 - $500

星期五18:00後、星期六日、公眾假期及公眾假期前夕：

每位$148 / 3小時
每位$158 / 4小時
加鐘每位$35 / 小時
最低消費4位
額外清潔費$200 - $500

2. 貓頭鷹時段：23:30後

每位$178 / 8小時
額外清潔費$200 - $500
",荔枝角好運工業中心, 場地面積: 1200 (平方尺) ,"
 場地最高可容納人數: 50人 "
Rally point,https://reubird.hk/party-room/rally-point/Dr-rally-point,"星期一至四：

每位$180 / 5小時
無酒精類飲品任飲
最低消費人數：13人
最低消費金額：$2340

星期五至日、公眾假期及公眾假期前夕：

每位$200 / 5小時
無酒精類飲品任飲
最低消費人數：13人
最低消費金額：$2600

備註：

可以自帶酒精飲品及食物，不另設收費，客人需要自行清理垃圾
如下一節另有客人預訂，未必能安排加時
預訂不設退款或更改，可留作下次使用
Rally point 保留最終決定權
",荃灣柴灣角街83-93號榮興工業大廈4樓11室, 場地面積: 1000 (平方尺) ,"
 場地最高可容納人數: 35人 "
小房舍 Little Rooms STUDIO - The Kingsman 主題房,https://reubird.hk/party-room/little-room-the-kingsman/Go_little-room-the-kingsman," 
📌星期一至四13:00-23:00 每位 $40/hr
📌星期五及公眾假期前夕13:00-18:00 每位 $40/hr18:00-00:00 每位 $50/hr
📌星期六、星期日及公眾假期全日每小時 每位 $55/hr
🔻🔻🔻每間房最多容納二人🔻🔻🔻✅ 最少兩小時兩位起✅ 以上價錢已包括飲品每人一款及即影即有相片一張✅ 房間以先訂先得為準✅ 完場前15分鐘請盡量清潔及還原房間; 如超時10分鐘則以加鐘一小時計算",銅鑼灣渣甸街43A-45號人人大廈1樓, 場地面積: 110 (平方尺) ,"
 場地最高可容納人數: 4人 "
Smart Party Room,https://reubird.hk/party-room/smart-party-room/smart-party-room-6412,"
12:00 - 18:00：每位$50 / 小時
19:00 - 00:00：每位$50 / 小時
00:00 - 07:00：每位$400 / 12小時
最低消費3小時及8位成人
10人起包大廳；15人可包全場
",觀塘工業中心二期, 場地面積: 2300 (平方尺) ,"
 場地最高可容納人數: 60人 "
Homemade Party Room,https://reubird.hk/party-room/homemade-party-room/IoIi9RD_B_homemade-party-room,"非貓頭鷹時段：09:00 - 00:00
星期一至四：

每位$138 / 4小時

星期五至日、公眾假期及公眾假期前夕：

每位$138 / 3小時

貓頭鷹時段：00:00 - 09:00
星期二至五：

每位$168 / 整個時段

星期六、日、一、公眾假期及公眾假期前夕：

每位$198 / 整個時段

備註：

非酒精紙包飲品每位加 $20元
",觀塘毅力工業中心13樓B室, 場地面積: 900 (平方尺) ,"
 場地最高可容納人數: 25人 "
Lazy Home Party Room,https://reubird.hk/party-room/lazy-home-party-room/lazy-home-party-room-3642,"星期一至四：

每位$128 / 3小時
滿3小時額外送1小時

星期五至日、公眾假期及公眾假期前夕：

每位$148 / 3小時
滿3小時額外送1小時
",開聯工業中心, 場地面積: 800 (平方尺) ,"
 場地最高可容納人數: 30人 "
To.moroo Party Room,https://reubird.hk/party-room/to-moroo-party-room-and-studio/to-moroo-party-room-and-studio-6532,"星期一至四：

08:00 - 17:00：每位$168 / 4小時
17:00 - 00:00：每位$188 / 4小時
00:00 - 08:00：每位$208 / 8小時

星期五至日、公眾假期及公眾假期前夕：

08:00 - 17:00：每位$188 / 4小時
17:00 - 00:00：每位$208 / 4小時
00:00 - 08:00：每位$228 / 8小時
",新界葵芳葵德街16號金德工業大廈, 場地面積: 1250 (平方尺) ,"
 場地最高可容納人數: 30人 "
JT Lounge Party Room,https://reubird.hk/party-room/jt-lounge-party-room/jt-lounge-party-room-6413,"星期一至四08:00 - 12:00：每位$20 /小時12:00 - 18:00：每位$30 /小時18:00 - 00:00：每位$36 /小時
星期五、六、日08:00 - 12:00：每位$25 /小時12:00 - 18:00：每位$36 /小時18:00 - 00:00：每位$38 /小時
通宵價（00:00 - 08:00) ：每位$188 /全時段",九龍觀塘成業街成運工業大廈, 場地面積: 800 (平方尺) ,"
 場地最高可容納人數: 35人 "
Buddy Buddies Party Room,https://reubird.hk/party-room/buddy-buddies/np-buddy-buddy-home,"星期一至四：

每位$108 / 3小時

星期五至日、公眾假期及公眾假期前夕：

每位$138 / 3小時
",觀塘道404時運工業大廈10e, 場地面積: 1250 (平方尺) ,"
 場地最高可容納人數: 75人 "
Sharp Party 霎。派對,https://reubird.hk/party-room/sharp-party-room/sharp-party-room-2378,"


星期一至四 （最低消費3小時 及6人）

07:00 - 18:00：每位$30 / 小時
18:00 - 00:00：每位$35 / 小時
00:00 - 07:00：每位$200 / 整個時段

星期五至日、公眾假期及公眾假期前夕（最低消費4小時及6人）

07:00 - 18:00：每位$35 / 小時
18:00 - 00:00：每位$40 / 小時
00:00 - 07:00：每位$240 / 整個時段

其他：
  *如選擇時間是跨越兩個時段，本公司會收取較高時段的價格
  *任飲每位$5 / 小時


",荃灣西樓角青山公路459號華力工業中心, 場地面積: 900 (平方尺) ,"
 場地最高可容納人數: 20人 "
Bachino Party - Jasmine,https://reubird.hk/party-room/bachino-party-room/bachino-party-room-3377,"3人或以上收費：




 
星期一至四
星期五至日、公眾假期及公眾假期前夕


08:00 - 18:00
每位$80 / 3小時
每位$100 / 3小時


18:00 - 00:00
每位$90 / 3小時
每位$110 / 3小時


22:00 - 08:00
每位$70 / 4小時
/


每位$100 / 7小時
每位$120 / 7小時


每位$130 / 10小時
每位$150 / 10小時




 
2人收費：




 
星期一至四
星期五至日、公眾假期及公眾假期前夕


08:00 - 18:00
每位$100 / 3小時
每位$120 / 3小時


18:00 - 00:00
每位$110 / 3小時
每位$130 / 3小時


22:00 - 08:00
每位$90 / 4小時
/


每位$120 / 7小時
每位$140 / 7小時


每位$150 / 10小時
每位$170 / 10小時




 ",荃灣白田壩街信義工業大廈8樓（近南豐紗廠）, 場地面積: 110 (平方尺) ,"
 場地最高可容納人數: 8人 "
Adelaide Partyroom,https://reubird.hk/party-room/adelaide/eA0Ci38db-_adelaide,"非貓頭鷹時段 ：09:00 - 00:00

星期一至四：每位$138 / 4小時
星期五至日、公眾假期及公眾假期前夕：每位$138 / 3小時
非酒精飲品每位加$20元

貓頭鷹時段：00:00 - 09:00

星期二至五：每位$168 / 整個時段
星期六、日、一、公眾假期及公眾假期前夕：每位$198 / 整個時段
非酒精飲品每位加$20元
",觀塘巧明工廠大廈9樓C2, 場地面積: 300 (平方尺) ,"
 場地最高可容納人數: 16人 "
Mapspace,https://reubird.hk/party-room/mapspace/j2-mapspace,"

成人入場收費
星期一至四

日間時段（09:00 - 17:30）：每位$130/4小時
夜間時段（18:00 - 23:30）：每位$160/4小時
深夜時段（00:00 - 06:00）：每位$180/6小時

星期五至日、公眾假期及公眾假期前夕

日間時段（09:00 - 17:30）：每位$160/4小時
夜間時段（18:00 - 23:30）：每位$180/4小時
深夜時段（00:00 - 06:00）：每位$200/6小時

 

",葵芳大連排道144號金豐工業大廈,,
Alpha Party Room,https://reubird.hk/party-room/alpha-party-room/alpha-party-room-3639,"星期一至四、星期五(6pm前) ： 

每位$25 /小時 

 
星期五(6pm後) 、六、日、假日及假日前夕： 

每位$35 /小時 

 
通宵時段 (凌晨00:00至中午12:00) 劃一收費 

每位$25 /小時 

 ",觀塘 觀塘道396號 毅力工業中心, 場地面積: 600 (平方尺) ,"
 場地最高可容納人數: 16人 "
Auxano House 微微工房,https://reubird.hk/party-room/auxano-house/iXIlNAqZ-auxano-house,"日光時段 (18:00前離場）

每位$108 / 3小時
加鐘$38 / 小時

黃金時段 (18:00後離場）

每位$128 / 3小時
加鐘$38 / 小時，午夜起$48 /小時

包場封頂價 ｜Flat Rate（劃一場租、任何日子、不限時段、不計人頭）

$3,500 / 4小時
加鐘$600 / 小時
最低消費：10人或等同消費

注意事項

毛孩入場每隻$38
",荔枝角青山道608號榮吉工業大廈A座503室 , 場地面積: 1000 (平方尺) ,"
 場地最高可容納人數: 40人 "
The Pink Garden Party Room,https://reubird.hk/party-room/the-pink-garden-party-room/the-pink-garden-party-room-3373,"星期一至四：

每位$128 / 3小時
臨時加鍾每位$ 38/ 小時
每位加$15蚊可任飲無酒精飲品

星期五至日公眾假期及公眾假期前夕：

每位$148 / 3小時
臨時加鍾每位$48 / 小時
每位加$15蚊可任飲無酒精飲品

影相收費

$300 / 小時
 
只限於星期一至四及星期五17:00前離開
",九龍灣宏光道8號創豪坊, 場地面積: 1000 (平方尺) ,"
 場地最高可容納人數: 20人 "
轉數塊,https://reubird.hk/party-room/fps-party-room/fps-party-room-6436,"星期一至四 

08:00 - 16:00：每位$20 / 小時
16:00 - 23:00：每位$30 / 小時
23:00 - 08:00：每位$25 / 小時

星期五至日、公眾假期及公眾假期前夕

08:00 - 16:00：每位$25 / 小時
16:00 - 23:00：每位$35 / 小時
23:00 - 08:00：每位$30 / 小時
",官塘道436-446號官塘工業中心4期11樓C6室, 場地面積: 350 (平方尺) ,"
 場地最高可容納人數: 20人 "
Party Fun House Moment,https://reubird.hk/party-room/house-moment-party-fun/ioRnydTeda-house-moment-party-fun,"早午：11：00-18:00 

星期一至五：每位$ 128/4小時 
最少4位
星期六至日，公眾假期：每位$ 158/4小時
最少4位

晚上：18：00-00:00

星期一至四：每位$ 128/4小時 
最少4位
星期五至日，公眾假期：每位$ 158/4小時
最少4位

貓頭鷹貓頭鷹：23：00-07:00 

星期一至四：每位$ 198/8小時 
星期五至1，假期前夕及公眾假期：每位$ 238/8小時
最少4位起
需預繳場地清潔按金$500

♦特別預算包場另議♦
*如攜帶外來飲品或自行訂到會，請事前通知我們。*所有遊樂設施全包*保證不會與其他人共享，可自由出入",荔枝角青山道608號榮吉工業大廈A座7樓705A室, 場地面積: 600 (平方尺) ,"
 場地最高可容納人數: 25人 "
Onestop Partyroom,https://reubird.hk/party-room/onestop-partyhouse/GQ-onestop-partyhouse,"星期一至四 ：
1. 09:00 - 18:00：

每人$120 / 4小時
每人$160 / 6小時

2. 18:00 - 00:00：

每人$120 / 4小時 

3. 長鐘優惠： 18:00 - 09:00（15小時） 

每人$240

 
星期五至日、公眾假期及公眾假期前夕：
1. 09:00 - 18:00：

每人$160 / 4小時
每人$200 / 6小時

2. 18:00 - 00:00：

每人$160 / 4小時

3. 長鐘優惠： 18:00 - 09:00（15小時）

每人$280
",荔枝角青山道500號百美工業大廈, 場地面積: 800 (平方尺) ,"
 場地最高可容納人數: 35人 "
White House Party Room,https://reubird.hk/party-room/white-house-party-room/white-house-party-room-7422,"星期一至四：

09:00 - 18:00：每位$118 / 3小時
18:00 - 00:00：每位$128/3小時
00:00 - 09:00：每位$238 / 8小時

星期五至日、公眾假期及公眾假期前夕：

09:00 - 00:00：每位$148 / 3小時
00:00 - 09:00：每位$238 / 8小時

 
‼️人數越多優惠越多‼️",九龍長沙灣長沙灣道光昌街鴻昌工廠大廈, 場地面積: 1500 (平方尺) ,"
 場地最高可容納人數: 60人 "
Shell Party Room,https://reubird.hk/party-room/shell-party-room/shell-party-room-2930,"星期一至日、公眾假期及公眾假期前夕

11:00 - 17:00 每位$128 / 6小時
17:00 - 00:00 每位$138 / 6小時
00:00 - 09:00 每位$168 / 9小時


 ",觀塘榮業街海濱工業大廈3樓D205室, 場地面積: 300 (平方尺) ,"
 場地最高可容納人數: 12人 "
ACT Zone,https://reubird.hk/party-room/act-zone-party-room-partyroom/IpdIBB66T-act-zone-party-room-partyroom,"星期一至四


18:00前︰每位$30 / 小時
18:00後︰每位$35 / 小時
最低消費6位



星期五至日、公衆假期及公衆假期前夕

18:00前︰每位$40 / 小時
18:00後︰每位$45 / 小時
最低消費6位



 
*收費包括享用場內娛樂設施，場內罐裝汽水及紙包飲品任飲*
*請小心享用場內設施，如有損壞或弄污，按程度收取維修費或清潔費*
",銅鑼灣謝斐道528號3/F (唐四樓), 場地面積: 700 (平方尺) ,"
 場地最高可容納人數: 25人 "
Partyroom Andyroom 荔枝角長沙灣 Party Room,https://reubird.hk/party-room/partyroom-andyroom/IS-partyroom-andyroom,,,,
The White Party + BBQ Place,https://reubird.hk/party-room/the-white-place/jp-the-white-place,每位$48/小時,,,
