https://www.2book.co/zh/venue/detail/%E6%A3%8B%E8%91%A9DistinctFlowerboardgamecaf%C3%A9,棋葩 Distinct Flower boardgame café,undefined,兩種收費模式 (選一種)  A. 入場費  (1400-1800) 小童及學生港幣$40, 成人港幣$55  (1800-2300) 小童及學生港幣$55, 成人港幣$70  B. 訂房優惠(至少三小時)  B1.小房間 (兒童遊戲房)  星期一至五*  (0900-1800) 每小時 港幣$150  (1800-2300) 每小時 港幣$220    星期六至日  (1400-1800) 每小時 港幣$180  (1800-2300) 每小時 港幣$260  B2. 大廳(會議/教學/ 派對房間)  星期一至五*  (0900-1800) 每小時 港幣$200  (1800-2300) 每小時 港幣$300    星期六至日  (1400-1800) 每小時 港幣$340  (1800-2300) 每小時 港幣$390    *星期一至五租訂房間不包教桌遊服務。如需教桌遊服務，需另加每小時港幣$50
https://www.2book.co/zh/venue/detail/PandaAtHome%E7%86%8A%E8%B2%93%E7%8E%A9%E9%A4%A8%E4%B9%8B%E3%80%90%E7%86%8A%E8%B2%93%E5%B7%B4%E5%A3%AB%E7%AB%99%E3%80%91,Panda At Home 熊貓玩館之【熊貓巴士站】,undefined,www.pandathome.com/package/index_chi.php
https://www.2book.co/zh/venue/detail/%E5%9C%8D%E5%A8%81%E5%96%82PARTY,圍威喂 PARTY,undefined,營業時間及收費 :     &lt;星期一到星期四&gt;  10:00 a.m ~ 6:00 p.m  4 hrs- (原價 $118 /person) 2019抵玩優惠 $88 /person !!!  6:00 p.m. ~ 0:00 a.m.   3 hrs- (原價 $138 /person) 2019抵玩優惠 $108 /person !!!  4 hrs- (原價 $158 /person) 2019抵玩優惠 $128/person !!!    &lt;星期五至星期日&amp;公眾假期及前夕 &gt;   10:00 a.m ~ 00:00 a.m   3 hrs- (原價 $148 /person) 2019抵玩優惠 $118 /person !!!  4 hrs- (原價 $168 /person) 2019抵玩優惠 $138/person !!!      小童收費: 0 - 2歲以下既BB一律 “免費FREE!“  3 - 10歲既小朋友半價   11歲以上全價<img draggable="false" class="emoji" alt="😉" src="https://www.2book.co/assets/emoji/128x128/1f609.png">    ※ 加鐘 $33@1hr 每人  ※ 其他時間請與我們聯絡  ※ 無限暢飲汽水及紙包飲品 (非酒精)    <img draggable="false" class="emoji" alt="⭕" src="https://www.2book.co/assets/emoji/128x128/2b55.png">以上一個價錢已享有<img draggable="false" class="emoji" alt="✔" src="https://www.2book.co/assets/emoji/128x128/2714.png">獨立房間、<img draggable="false" class="emoji" alt="🍹" src="https://www.2book.co/assets/emoji/128x128/1f379.png">無限暢飲汽水及紙包飲品 (非酒精)、免費WiFi,、<img draggable="false" class="emoji" alt="🕹" src="https://www.2book.co/assets/emoji/128x128/1f579.png">真實傳統街機 、<img draggable="false" class="emoji" alt="📺" src="https://www.2book.co/assets/emoji/128x128/1f4fa.png">高清電視, 、<img draggable="false" class="emoji" alt="🎬" src="https://www.2book.co/assets/emoji/128x128/1f3ac.png">私人影院、<img draggable="false" class="emoji" alt="🔈" src="https://www.2book.co/assets/emoji/128x128/1f508.png">音響設備、<img draggable="false" class="emoji" alt="🎙" src="https://www.2book.co/assets/emoji/128x128/1f399.png">唱K神器、<img draggable="false" class="emoji" alt="🎮" src="https://www.2book.co/assets/emoji/128x128/1f3ae.png">電視遊戲機(PS4 同 VR、Wii、 XBOX ONE S 體感、switch )、<img draggable="false" class="emoji" alt="🀄" src="https://www.2book.co/assets/emoji/128x128/1f004.png">麻雀、<img draggable="false" class="emoji" alt="🃏" src="https://www.2book.co/assets/emoji/128x128/1f0cf.png">各式 Card Game、(波波池、滑梯、<img draggable="false" class="emoji" alt="🎤" src="https://www.2book.co/assets/emoji/128x128/1f3a4.png">卡拉OK音響@個別房間).    **另有代叫到會服務<img draggable="false" class="emoji" alt="🍱" src="https://www.2book.co/assets/emoji/128x128/1f371.png">，歡迎查詢<img draggable="false" class="emoji" alt="😉" src="https://www.2book.co/assets/emoji/128x128/1f609.png">
https://www.2book.co/zh/venue/detail/AuraArtCausewayBay,Aura Art (Causeway Bay),undefined,價錢表  1. 租場 $680 每小時（適用於藝術，教學用途）  2. 3小時 art party 最低消費 $3360
https://www.2book.co/zh/venue/detail/PartyOne,Party One,undefined,2018年2月價目表:    星期五六日，每位$150(4小時)  其他日子，每位$130(4小時)  其後每小時每位$30(所有日子)  
https://www.2book.co/zh/venue/detail/PlayYeahPartyland,Play Yeah Partyland,undefined,時段  週五或假期前夕  1800 至 2400  週六週日 及公眾假期  1400 至 2400  任何4小時包任飲  成人$158位  小童3至10歲半價  不足3歲免費    時段  週六 週日 0900 至 1400   週一至週四 1800 至 2400  任何4小時包任飲    成人  $128位  小童3至10歲半價  不足3歲免費    時段  週一至週五 0900 至 1800  任何4小時包任飲    成人  $108位  小童3至10歲半價  不足3歲免費    貓頭鷹七小時套餐  星期一至日，假期或假期前夕  晚2359 至 0700  $158 一位任玩任飲7小時    其後每小時: 每位HK$30    1. 生日優惠  如在包場當日，有在場朋友為該月份生日，可免人頭費，每8位可免一位  2. 人數優惠  包全場當日計，結算人數為  30-39人。每位減$10 加時減$2  40-49人。每位減$20 加時減$4  50-60人。每位減$30 加時減$6  60人後之人數不收費用    3. 共享優惠  場地不時會在指定時間段開放場地作共享空間，不設下限人數，設施先到先得。詳情以 FB 公佈為準。    4. 早鳥優惠  如能在用場日期前，不少於30天下訂金，人頭費每位可減$10      *以上價格為場地提供的預算參考，實際價格隨活動而定    經 2book 租場優惠
https://www.2book.co/zh/venue/detail/MusiKitchenOlympicCenter,MusiKitchen Olympic Center,undefined,350/hr, 3500 / day
https://www.2book.co/zh/venue/detail/8090premium,8090 premium,undefined,派對租用  [星期一至四]  11:00-18:00 每位HKD$30小時  18:00後 每位HKD48/小時  [星期五至日及假期(或特定日子)]  每位HKD$58/小時  [4小時派對] 每位$158  12歲以下小童半價, 3歲或以下免費  包括獨享場內所有設施、飲品任飲(多款汽水及包裝飲品)、提供杯及餐具  寵物派對  每位HKD198/ 4小時  包括一位成人及寵物、飲品任飲(多款汽水及包裝飲品)、提供杯及餐具  備註  - 各個派對Package加時另外收費  - 最低消費10位，不同日子及時段會有調整
https://www.2book.co/zh/venue/detail/%E7%9D%A1%E5%A4%A2%E4%B8%96%E7%95%8C%E5%9C%8D%E5%A8%81%E5%96%82PARTY,睡夢世界@ 圍威喂PARTY,undefined,營業時間及收費 :     &lt;星期一到星期四&gt;  10:00 a.m ~ 6:00 p.m  4 hrs- (原價 $118 /person) 2019抵玩優惠 $88 /person !!!  6:00 p.m. ~ 0:00 a.m.   3 hrs- (原價 $138 /person) 2019抵玩優惠 $108 /person !!!  4 hrs- (原價 $158 /person) 2019抵玩優惠 $128/person !!!    &lt;星期五至星期日&amp;公眾假期及前夕 &gt;   10:00 a.m ~ 00:00 a.m   3 hrs- (原價 $148 /person) 2019抵玩優惠 $118 /person !!!  4 hrs- (原價 $168 /person) 2019抵玩優惠 $138/person !!!      小童收費: 0 - 2歲以下既BB一律 “免費FREE!“  3 - 10歲既小朋友半價   11歲以上全價<img draggable="false" class="emoji" alt="😉" src="https://www.2book.co/assets/emoji/128x128/1f609.png">    ※ 加鐘 $33@1hr 每人  ※ 其他時間請與我們聯絡  ※ 無限暢飲汽水及紙包飲品 (非酒精)    <img draggable="false" class="emoji" alt="⭕" src="https://www.2book.co/assets/emoji/128x128/2b55.png">以上一個價錢已享有<img draggable="false" class="emoji" alt="✔" src="https://www.2book.co/assets/emoji/128x128/2714.png">獨立房間、<img draggable="false" class="emoji" alt="🍹" src="https://www.2book.co/assets/emoji/128x128/1f379.png">無限暢飲汽水及紙包飲品 (非酒精)、免費WiFi,、<img draggable="false" class="emoji" alt="🕹" src="https://www.2book.co/assets/emoji/128x128/1f579.png">真實傳統街機 、<img draggable="false" class="emoji" alt="📺" src="https://www.2book.co/assets/emoji/128x128/1f4fa.png">高清電視, 、<img draggable="false" class="emoji" alt="🎬" src="https://www.2book.co/assets/emoji/128x128/1f3ac.png">私人影院、<img draggable="false" class="emoji" alt="🔈" src="https://www.2book.co/assets/emoji/128x128/1f508.png">音響設備、<img draggable="false" class="emoji" alt="🎙" src="https://www.2book.co/assets/emoji/128x128/1f399.png">唱K神器、<img draggable="false" class="emoji" alt="🎮" src="https://www.2book.co/assets/emoji/128x128/1f3ae.png">電視遊戲機(PS4 同 VR、Wii、 XBOX ONE S 體感、switch )、<img draggable="false" class="emoji" alt="🀄" src="https://www.2book.co/assets/emoji/128x128/1f004.png">麻雀、<img draggable="false" class="emoji" alt="🃏" src="https://www.2book.co/assets/emoji/128x128/1f0cf.png">各式 Card Game、(波波池、滑梯、<img draggable="false" class="emoji" alt="🎤" src="https://www.2book.co/assets/emoji/128x128/1f3a4.png">卡拉OK音響@個別房間).    **另有代叫到會服務<img draggable="false" class="emoji" alt="🍱" src="https://www.2book.co/assets/emoji/128x128/1f371.png">，歡迎查詢<img draggable="false" class="emoji" alt="😉" src="https://www.2book.co/assets/emoji/128x128/1f609.png">
https://www.2book.co/zh/venue/detail/%E5%BE%AE%E5%BE%AE%E5%B7%A5%E6%88%BFAuxanoHouse,微微工房 Auxano House,undefined,  
